Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,CoverTypeBinary
3270.0,199.0,14.0,408.0,137.0,2938.0,214.0,252.0,169.0,927.0,0
2962.0,56.0,23.0,309.0,128.0,1892.0,228.0,185.0,79.0,2971.0,1
3101.0,4.0,8.0,192.0,23.0,604.0,210.0,225.0,153.0,1620.0,1
2538.0,85.0,20.0,67.0,22.0,1521.0,244.0,202.0,79.0,1682.0,1
2671.0,55.0,11.0,212.0,15.0,1758.0,227.0,216.0,121.0,1719.0,1
3034.0,0.0,11.0,30.0,7.0,6397.0,203.0,219.0,153.0,3169.0,1
3325.0,47.0,10.0,153.0,3.0,3139.0,224.0,217.0,127.0,1947.0,0
3050.0,50.0,16.0,170.0,46.0,5604.0,225.0,203.0,107.0,4455.0,1
2978.0,283.0,11.0,509.0,62.0,5568.0,191.0,241.0,190.0,3703.0,1
2717.0,18.0,7.0,0.0,0.0,2520.0,215.0,226.0,148.0,4545.0,1
3056.0,75.0,3.0,0.0,0.0,3937.0,223.0,234.0,147.0,531.0,0
3218.0,146.0,12.0,421.0,64.0,1292.0,236.0,238.0,131.0,2151.0,0
3355.0,261.0,5.0,201.0,16.0,1082.0,209.0,242.0,172.0,2084.0,0
2808.0,309.0,21.0,0.0,0.0,4912.0,157.0,221.0,202.0,4715.0,1
2925.0,103.0,6.0,127.0,6.0,4518.0,231.0,232.0,134.0,4366.0,1
2826.0,76.0,13.0,234.0,55.0,2174.0,236.0,216.0,109.0,2970.0,0
3289.0,352.0,13.0,443.0,84.0,3436.0,196.0,217.0,158.0,2728.0,0
2594.0,176.0,18.0,60.0,4.0,1129.0,226.0,247.0,146.0,5222.0,1
2817.0,74.0,4.0,361.0,59.0,1840.0,225.0,231.0,142.0,2773.0,1
2940.0,88.0,16.0,210.0,-10.0,361.0,242.0,213.0,96.0,994.0,0
2977.0,56.0,22.0,433.0,161.0,497.0,228.0,186.0,80.0,785.0,1
2824.0,34.0,5.0,255.0,85.0,3347.0,219.0,228.0,146.0,6106.0,0
3152.0,26.0,7.0,190.0,17.0,2898.0,217.0,225.0,144.0,1050.0,1
2956.0,180.0,16.0,162.0,53.0,1259.0,224.0,248.0,151.0,571.0,1
3135.0,358.0,6.0,330.0,50.0,708.0,211.0,229.0,156.0,1048.0,0
3165.0,272.0,11.0,258.0,91.0,4429.0,190.0,243.0,193.0,1215.0,0
3372.0,69.0,6.0,300.0,49.0,1752.0,226.0,228.0,136.0,3141.0,0
3056.0,318.0,18.0,85.0,23.0,2155.0,169.0,221.0,190.0,3301.0,0
2978.0,214.0,10.0,607.0,2.0,5312.0,211.0,250.0,174.0,1748.0,1
2959.0,277.0,14.0,400.0,23.0,4484.0,182.0,242.0,200.0,5131.0,1
3321.0,290.0,20.0,391.0,129.0,553.0,159.0,232.0,212.0,547.0,0
3201.0,105.0,19.0,524.0,69.0,636.0,249.0,212.0,84.0,5686.0,0
3021.0,153.0,4.0,309.0,50.0,2460.0,225.0,240.0,150.0,484.0,0
2967.0,262.0,16.0,170.0,32.0,3261.0,179.0,247.0,205.0,1890.0,0
3051.0,75.0,11.0,376.0,15.0,1259.0,234.0,218.0,115.0,2879.0,1
2823.0,284.0,35.0,150.0,72.0,2400.0,105.0,216.0,239.0,589.0,1
2968.0,355.0,14.0,175.0,36.0,1895.0,196.0,214.0,155.0,2598.0,1
3065.0,194.0,10.0,67.0,17.0,1825.0,218.0,249.0,164.0,451.0,0
3095.0,299.0,29.0,30.0,0.0,4552.0,129.0,215.0,221.0,1436.0,0
3110.0,164.0,19.0,1063.0,192.0,3214.0,234.0,242.0,131.0,1664.0,1
2985.0,230.0,12.0,641.0,90.0,5916.0,202.0,251.0,185.0,6070.0,1
2925.0,107.0,15.0,60.0,14.0,3900.0,245.0,220.0,100.0,5019.0,0
3027.0,157.0,4.0,150.0,-26.0,2329.0,224.0,240.0,151.0,1064.0,1
3187.0,246.0,16.0,674.0,63.0,3439.0,187.0,250.0,200.0,1159.0,0
2728.0,302.0,27.0,150.0,54.0,1749.0,136.0,216.0,216.0,1245.0,1
2933.0,144.0,24.0,1060.0,155.0,2559.0,246.0,227.0,95.0,1351.0,1
3271.0,145.0,15.0,258.0,14.0,3037.0,239.0,237.0,123.0,792.0,0
2872.0,317.0,12.0,60.0,10.0,2793.0,187.0,229.0,182.0,1931.0,0
3362.0,8.0,9.0,450.0,75.0,2195.0,210.0,223.0,150.0,1489.0,0
3006.0,22.0,13.0,30.0,15.0,5190.0,212.0,213.0,136.0,2592.0,1
2540.0,95.0,8.0,309.0,0.0,1209.0,234.0,228.0,126.0,4826.0,1
2817.0,55.0,17.0,90.0,28.0,3451.0,228.0,203.0,102.0,2766.0,0
3223.0,335.0,8.0,0.0,0.0,4679.0,202.0,230.0,166.0,1262.0,0
3136.0,57.0,11.0,85.0,0.0,3061.0,228.0,216.0,120.0,5220.0,0
3216.0,49.0,25.0,150.0,44.0,3472.0,222.0,178.0,77.0,503.0,0
3071.0,325.0,13.0,0.0,0.0,3131.0,187.0,225.0,178.0,525.0,0
3136.0,129.0,18.0,886.0,82.0,2979.0,247.0,226.0,101.0,2707.0,1
3035.0,333.0,5.0,379.0,12.0,3032.0,208.0,233.0,164.0,1213.0,1
3164.0,98.0,13.0,417.0,53.0,384.0,240.0,222.0,110.0,5784.0,0
3016.0,229.0,14.0,404.0,66.0,1209.0,199.0,252.0,188.0,430.0,1
2813.0,172.0,14.0,210.0,29.0,2084.0,228.0,246.0,146.0,1357.0,1
2680.0,26.0,15.0,351.0,55.0,390.0,212.0,206.0,128.0,242.0,1
3047.0,61.0,8.0,467.0,0.0,2646.0,227.0,223.0,129.0,2646.0,1
3068.0,297.0,11.0,90.0,12.0,3655.0,189.0,237.0,187.0,661.0,0
3252.0,10.0,11.0,201.0,30.0,3234.0,209.0,219.0,147.0,2017.0,0
2794.0,233.0,29.0,295.0,157.0,926.0,159.0,250.0,216.0,1679.0,1
2962.0,65.0,11.0,30.0,5.0,2415.0,230.0,218.0,119.0,1860.0,1
3151.0,296.0,28.0,180.0,124.0,750.0,130.0,218.0,223.0,2308.0,0
2862.0,34.0,11.0,170.0,9.0,1370.0,219.0,217.0,133.0,2388.0,1
3182.0,317.0,16.0,323.0,77.0,3691.0,176.0,224.0,187.0,3390.0,0
3294.0,132.0,13.0,124.0,19.0,1233.0,240.0,233.0,121.0,1261.0,0
3057.0,115.0,11.0,624.0,-51.0,5973.0,239.0,230.0,120.0,3015.0,1
2662.0,18.0,11.0,277.0,37.0,313.0,211.0,217.0,142.0,301.0,1
3194.0,252.0,1.0,426.0,18.0,4751.0,217.0,239.0,159.0,2330.0,1
3234.0,115.0,17.0,339.0,51.0,3814.0,247.0,221.0,96.0,1806.0,1
3278.0,6.0,17.0,247.0,55.0,3154.0,196.0,204.0,142.0,3302.0,1
2982.0,114.0,14.0,67.0,0.0,1477.0,244.0,225.0,107.0,1471.0,0
2955.0,34.0,18.0,90.0,7.0,1543.0,215.0,199.0,114.0,3437.0,0
3182.0,150.0,9.0,558.0,10.0,4564.0,233.0,240.0,138.0,1790.0,0
3205.0,154.0,28.0,582.0,211.0,721.0,240.0,228.0,97.0,1544.0,1
3040.0,91.0,14.0,480.0,101.0,256.0,241.0,217.0,102.0,1842.0,1
3032.0,152.0,21.0,335.0,112.0,1142.0,241.0,235.0,114.0,3078.0,1
2893.0,113.0,12.0,67.0,0.0,4417.0,240.0,228.0,116.0,6202.0,1
3236.0,201.0,28.0,350.0,79.0,319.0,196.0,251.0,173.0,1209.0,0
2951.0,25.0,12.0,703.0,74.0,722.0,214.0,215.0,135.0,1170.0,0
3286.0,286.0,10.0,90.0,19.0,5868.0,191.0,240.0,188.0,576.0,0
3313.0,331.0,15.0,390.0,85.0,1801.0,184.0,221.0,176.0,1020.0,0
3247.0,278.0,10.0,150.0,27.0,3572.0,191.0,242.0,190.0,1747.0,0
3047.0,11.0,1.0,85.0,1.0,3166.0,217.0,236.0,156.0,503.0,0
3328.0,167.0,9.0,313.0,128.0,3066.0,227.0,244.0,149.0,497.0,0
2707.0,28.0,11.0,426.0,107.0,1421.0,216.0,215.0,134.0,2155.0,1
2545.0,32.0,15.0,0.0,0.0,841.0,216.0,207.0,124.0,242.0,1
3186.0,310.0,12.0,351.0,43.0,2691.0,187.0,232.0,185.0,2673.0,0
3018.0,243.0,6.0,860.0,99.0,5974.0,207.0,245.0,176.0,3373.0,1
2972.0,98.0,16.0,379.0,53.0,4756.0,245.0,215.0,94.0,6320.0,1
3090.0,41.0,33.0,300.0,71.0,3310.0,204.0,151.0,60.0,1667.0,0
3041.0,26.0,18.0,446.0,163.0,2101.0,209.0,199.0,122.0,2460.0,0
2894.0,90.0,6.0,30.0,3.0,1785.0,230.0,230.0,134.0,892.0,0
3241.0,40.0,20.0,120.0,1.0,2550.0,218.0,193.0,103.0,1513.0,0
3104.0,28.0,16.0,350.0,87.0,1492.0,212.0,204.0,124.0,2856.0,0
3092.0,65.0,22.0,577.0,67.0,2053.0,235.0,189.0,75.0,1961.0,0
3081.0,166.0,19.0,324.0,83.0,1816.0,233.0,243.0,134.0,2173.0,1
2818.0,261.0,5.0,95.0,31.0,2100.0,209.0,242.0,172.0,3101.0,0
3198.0,299.0,21.0,242.0,1.0,4118.0,156.0,227.0,209.0,417.0,0
2940.0,325.0,13.0,0.0,0.0,4143.0,186.0,225.0,178.0,467.0,0
3067.0,0.0,7.0,510.0,92.0,5486.0,210.0,227.0,155.0,3660.0,0
2962.0,3.0,21.0,120.0,16.0,1224.0,187.0,196.0,142.0,2382.0,0
2738.0,80.0,7.0,330.0,30.0,1499.0,229.0,228.0,133.0,1771.0,1
3239.0,131.0,28.0,810.0,85.0,1167.0,251.0,212.0,67.0,2584.0,0
3227.0,266.0,14.0,658.0,82.0,3296.0,183.0,245.0,201.0,1034.0,0
2804.0,64.0,13.0,134.0,20.0,1707.0,232.0,212.0,110.0,2525.0,0
3258.0,177.0,13.0,306.0,42.0,4344.0,226.0,247.0,151.0,2318.0,0
2533.0,78.0,6.0,218.0,-9.0,339.0,227.0,230.0,137.0,1290.0,1
3022.0,288.0,1.0,0.0,0.0,3318.0,216.0,238.0,159.0,182.0,0
3240.0,166.0,14.0,421.0,-90.0,446.0,231.0,244.0,140.0,3340.0,1
3195.0,348.0,7.0,277.0,23.0,4535.0,207.0,229.0,160.0,1560.0,0
2866.0,249.0,12.0,30.0,1.0,480.0,195.0,249.0,191.0,1499.0,1
3060.0,59.0,25.0,607.0,144.0,4402.0,230.0,181.0,70.0,4201.0,0
3366.0,114.0,19.0,218.0,84.0,2045.0,249.0,218.0,89.0,2771.0,0
2599.0,26.0,9.0,268.0,47.0,1242.0,216.0,220.0,140.0,1368.0,1
3283.0,74.0,20.0,484.0,68.0,1972.0,239.0,197.0,80.0,2398.0,0
3023.0,207.0,11.0,234.0,-27.0,2114.0,213.0,250.0,171.0,947.0,1
2954.0,125.0,17.0,277.0,73.0,750.0,246.0,225.0,101.0,2641.0,1
2978.0,167.0,12.0,190.0,16.0,1476.0,230.0,244.0,145.0,2132.0,1
2878.0,327.0,16.0,108.0,28.0,1583.0,180.0,220.0,180.0,2499.0,1
2995.0,324.0,13.0,127.0,20.0,3928.0,187.0,226.0,179.0,2349.0,1
3150.0,336.0,9.0,30.0,2.0,1230.0,201.0,229.0,167.0,2333.0,1
2952.0,51.0,13.0,283.0,22.0,713.0,226.0,211.0,117.0,2218.0,1
3234.0,63.0,2.0,474.0,24.0,4629.0,221.0,234.0,150.0,2362.0,0
2605.0,110.0,16.0,90.0,8.0,953.0,245.0,221.0,100.0,660.0,1
3281.0,19.0,11.0,313.0,54.0,3150.0,212.0,217.0,141.0,2197.0,0
3199.0,193.0,8.0,0.0,0.0,3378.0,219.0,247.0,162.0,1380.0,0
3045.0,42.0,13.0,1254.0,176.0,2800.0,222.0,212.0,123.0,1121.0,1
2867.0,119.0,15.0,247.0,46.0,2398.0,244.0,226.0,107.0,2689.0,1
2793.0,169.0,19.0,120.0,8.0,2322.0,231.0,244.0,137.0,960.0,1
2484.0,12.0,16.0,30.0,7.0,1116.0,203.0,206.0,138.0,819.0,1
3097.0,266.0,7.0,67.0,5.0,5462.0,203.0,243.0,179.0,2948.0,1
2992.0,81.0,26.0,30.0,24.0,684.0,244.0,184.0,53.0,2350.0,1
2913.0,74.0,26.0,150.0,-53.0,426.0,240.0,182.0,57.0,300.0,0
2716.0,70.0,11.0,418.0,77.0,2536.0,232.0,218.0,117.0,2292.0,1
2988.0,105.0,13.0,272.0,50.0,2070.0,241.0,224.0,110.0,1855.0,1
3017.0,113.0,7.0,42.0,3.0,3060.0,233.0,233.0,132.0,2206.0,1
3296.0,112.0,5.0,90.0,-6.0,5669.0,229.0,234.0,139.0,677.0,0
3045.0,157.0,18.0,120.0,30.0,582.0,237.0,240.0,126.0,1290.0,1
2857.0,53.0,10.0,390.0,36.0,3719.0,226.0,219.0,127.0,6083.0,1
3075.0,97.0,13.0,124.0,9.0,3510.0,241.0,220.0,106.0,458.0,0
2901.0,148.0,21.0,108.0,-5.0,350.0,243.0,233.0,109.0,1672.0,1
3072.0,69.0,10.0,30.0,4.0,5064.0,231.0,221.0,122.0,782.0,0
3018.0,72.0,20.0,450.0,208.0,1050.0,238.0,197.0,81.0,1022.0,1
3313.0,61.0,17.0,612.0,134.0,4016.0,231.0,202.0,98.0,2779.0,0
3198.0,183.0,16.0,162.0,5.0,741.0,222.0,249.0,154.0,1216.0,0
2978.0,34.0,17.0,30.0,3.0,6185.0,215.0,201.0,117.0,3589.0,0
3000.0,151.0,11.0,95.0,6.0,313.0,234.0,240.0,136.0,1782.0,0
2903.0,146.0,14.0,342.0,64.0,999.0,239.0,237.0,124.0,2458.0,1
2831.0,57.0,14.0,134.0,29.0,2044.0,229.0,209.0,110.0,2598.0,1
3093.0,27.0,10.0,30.0,3.0,3461.0,216.0,219.0,139.0,2945.0,0
3251.0,298.0,10.0,201.0,-23.0,2876.0,191.0,236.0,186.0,481.0,0
3194.0,210.0,10.0,277.0,44.0,927.0,212.0,250.0,172.0,339.0,0
3144.0,40.0,8.0,0.0,0.0,2454.0,221.0,223.0,137.0,2790.0,0
2707.0,158.0,8.0,153.0,18.0,1956.0,229.0,242.0,146.0,5735.0,1
3175.0,333.0,17.0,67.0,18.0,2455.0,180.0,216.0,175.0,2819.0,0
2939.0,217.0,7.0,366.0,30.0,5813.0,212.0,247.0,171.0,5372.0,1
3061.0,50.0,11.0,90.0,21.0,4692.0,225.0,217.0,125.0,433.0,1
3136.0,294.0,17.0,201.0,54.0,4574.0,168.0,233.0,204.0,1357.0,0
3072.0,323.0,25.0,201.0,43.0,2556.0,147.0,204.0,192.0,2896.0,0
2781.0,88.0,18.0,277.0,93.0,283.0,244.0,209.0,88.0,2588.0,1
2913.0,312.0,7.0,153.0,7.0,4821.0,202.0,235.0,173.0,3987.0,0
2643.0,124.0,20.0,210.0,43.0,1158.0,249.0,221.0,91.0,2315.0,1
2926.0,344.0,21.0,890.0,160.0,2418.0,173.0,202.0,164.0,849.0,1
3259.0,53.0,10.0,421.0,80.0,4207.0,226.0,219.0,127.0,2837.0,0
3020.0,47.0,8.0,60.0,-4.0,3344.0,223.0,223.0,134.0,5280.0,0
3028.0,2.0,12.0,60.0,-2.0,931.0,203.0,216.0,151.0,153.0,0
3280.0,341.0,19.0,604.0,180.0,3388.0,177.0,209.0,168.0,3502.0,1
3138.0,113.0,18.0,190.0,63.0,2890.0,248.0,218.0,92.0,3707.0,0
3206.0,4.0,10.0,853.0,90.0,1999.0,207.0,220.0,151.0,2333.0,0
2717.0,5.0,20.0,242.0,40.0,1294.0,190.0,196.0,139.0,1928.0,1
2854.0,339.0,16.0,124.0,33.0,4354.0,184.0,215.0,169.0,5000.0,1
3336.0,173.0,10.0,216.0,-27.0,2989.0,226.0,245.0,151.0,618.0,0
3126.0,34.0,16.0,85.0,11.0,4354.0,216.0,203.0,118.0,3524.0,0
3351.0,268.0,14.0,488.0,11.0,3388.0,183.0,245.0,201.0,1631.0,0
2991.0,10.0,13.0,467.0,3.0,1805.0,205.0,213.0,143.0,1112.0,0
3060.0,61.0,18.0,674.0,245.0,603.0,232.0,201.0,95.0,981.0,1
3104.0,101.0,12.0,30.0,3.0,1276.0,240.0,224.0,112.0,2322.0,0
3175.0,126.0,6.0,210.0,6.0,1205.0,231.0,236.0,137.0,1176.0,0
3118.0,208.0,4.0,124.0,8.0,108.0,217.0,243.0,162.0,4996.0,1
2708.0,349.0,1.0,210.0,16.0,2012.0,216.0,236.0,157.0,4201.0,1
3037.0,69.0,7.0,30.0,1.0,2125.0,228.0,226.0,131.0,1410.0,0
2551.0,257.0,16.0,309.0,44.0,738.0,182.0,248.0,203.0,1184.0,1
3191.0,344.0,10.0,60.0,9.0,5328.0,199.0,224.0,163.0,966.0,0
3041.0,55.0,19.0,212.0,23.0,4392.0,228.0,197.0,95.0,2839.0,1
2958.0,130.0,28.0,300.0,110.0,2291.0,252.0,212.0,69.0,1784.0,1
3149.0,5.0,10.0,153.0,10.0,2987.0,208.0,221.0,150.0,3378.0,1
3274.0,328.0,6.0,42.0,6.0,661.0,205.0,233.0,167.0,931.0,0
3116.0,31.0,14.0,330.0,47.0,3480.0,216.0,209.0,126.0,4884.0,0
2961.0,355.0,11.0,42.0,9.0,3566.0,202.0,221.0,156.0,2509.0,1
2558.0,342.0,10.0,67.0,7.0,1031.0,199.0,225.0,164.0,5045.0,1
3222.0,326.0,5.0,331.0,39.0,700.0,206.0,234.0,166.0,781.0,0
2758.0,135.0,9.0,256.0,15.0,2763.0,235.0,236.0,133.0,6730.0,1
3023.0,323.0,19.0,216.0,51.0,2550.0,168.0,216.0,187.0,997.0,1
3200.0,285.0,22.0,390.0,133.0,1905.0,153.0,233.0,218.0,3354.0,0
3019.0,306.0,7.0,339.0,-3.0,1865.0,201.0,236.0,174.0,1560.0,1
3092.0,319.0,22.0,631.0,295.0,2563.0,157.0,213.0,193.0,1471.0,0
2798.0,125.0,23.0,162.0,82.0,3337.0,251.0,216.0,79.0,1657.0,1
3063.0,142.0,9.0,67.0,5.0,4089.0,233.0,238.0,136.0,661.0,0
3088.0,238.0,9.0,402.0,42.0,5819.0,204.0,248.0,182.0,1848.0,1
3083.0,357.0,20.0,127.0,39.0,4411.0,184.0,199.0,149.0,2843.0,0
3195.0,50.0,11.0,600.0,20.0,4004.0,225.0,215.0,123.0,4150.0,0
3010.0,139.0,14.0,433.0,71.0,524.0,241.0,235.0,120.0,2021.0,1
3129.0,84.0,9.0,182.0,21.0,5394.0,233.0,225.0,125.0,914.0,1
2748.0,148.0,12.0,30.0,7.0,1595.0,235.0,239.0,133.0,2410.0,1
3128.0,306.0,25.0,175.0,59.0,4270.0,143.0,217.0,210.0,990.0,0
2845.0,81.0,31.0,437.0,196.0,981.0,244.0,169.0,30.0,655.0,1
3014.0,186.0,18.0,270.0,33.0,1800.0,220.0,250.0,156.0,1515.0,0
3165.0,31.0,13.0,518.0,52.0,3610.0,216.0,210.0,128.0,3513.0,0
2469.0,285.0,25.0,90.0,35.0,1315.0,144.0,231.0,223.0,836.0,1
2954.0,52.0,19.0,190.0,49.0,2486.0,226.0,195.0,95.0,1935.0,0
3267.0,323.0,15.0,467.0,68.0,525.0,182.0,224.0,181.0,1266.0,0
2738.0,7.0,8.0,67.0,0.0,1140.0,211.0,225.0,151.0,2292.0,1
3288.0,144.0,10.0,180.0,35.0,1698.0,235.0,238.0,134.0,2908.0,0
2892.0,165.0,10.0,30.0,4.0,2326.0,229.0,243.0,146.0,2742.0,1
3347.0,196.0,11.0,362.0,68.0,3585.0,217.0,249.0,165.0,1559.0,0
2882.0,71.0,10.0,0.0,0.0,3289.0,231.0,221.0,121.0,2525.0,1
3118.0,351.0,3.0,469.0,42.0,1979.0,214.0,234.0,158.0,2496.0,0
3111.0,317.0,12.0,127.0,30.0,1323.0,188.0,230.0,181.0,2914.0,1
2717.0,50.0,8.0,85.0,1.0,1460.0,224.0,223.0,134.0,2215.0,1
2889.0,178.0,5.0,430.0,73.0,3610.0,223.0,243.0,155.0,3155.0,1
3158.0,294.0,11.0,492.0,63.0,960.0,188.0,237.0,189.0,1084.0,1
3168.0,87.0,5.0,674.0,-9.0,589.0,227.0,231.0,138.0,942.0,0
3271.0,307.0,5.0,190.0,4.0,1072.0,206.0,237.0,170.0,3164.0,1
2511.0,285.0,19.0,150.0,42.0,661.0,165.0,236.0,210.0,612.0,1
3175.0,18.0,17.0,124.0,34.0,658.0,204.0,201.0,130.0,1974.0,0
3160.0,128.0,27.0,424.0,146.0,3341.0,252.0,212.0,69.0,1899.0,0
2871.0,342.0,11.0,459.0,199.0,1082.0,197.0,223.0,165.0,633.0,1
2735.0,169.0,24.0,283.0,59.0,3479.0,230.0,242.0,129.0,1831.0,1
3328.0,119.0,13.0,534.0,86.0,1296.0,242.0,228.0,113.0,2236.0,0
3138.0,340.0,14.0,499.0,-8.0,2789.0,190.0,219.0,167.0,404.0,0
2844.0,48.0,7.0,60.0,0.0,3048.0,223.0,224.0,136.0,4179.0,1
2999.0,72.0,9.0,42.0,0.0,1376.0,231.0,223.0,125.0,1442.0,1
3241.0,21.0,13.0,234.0,11.0,1449.0,211.0,212.0,135.0,708.0,1
3162.0,218.0,8.0,0.0,0.0,2588.0,211.0,248.0,173.0,1121.0,0
3124.0,88.0,19.0,361.0,62.0,3770.0,244.0,206.0,84.0,811.0,1
3074.0,63.0,13.0,780.0,102.0,2391.0,231.0,212.0,111.0,2295.0,0
3216.0,134.0,15.0,42.0,-2.0,1124.0,242.0,232.0,116.0,2591.0,1
2905.0,128.0,11.0,277.0,19.0,1999.0,239.0,233.0,123.0,1415.0,1
2877.0,89.0,22.0,240.0,72.0,270.0,247.0,200.0,72.0,1299.0,0
2776.0,344.0,22.0,283.0,100.0,920.0,171.0,201.0,164.0,2287.0,1
3267.0,93.0,5.0,30.0,2.0,6013.0,227.0,233.0,140.0,485.0,0
3274.0,282.0,8.0,892.0,164.0,1719.0,198.0,241.0,182.0,2547.0,0
3011.0,71.0,18.0,210.0,-32.0,3596.0,237.0,203.0,90.0,5547.0,0
2701.0,56.0,12.0,210.0,50.0,2652.0,228.0,214.0,117.0,859.0,1
2965.0,107.0,11.0,351.0,46.0,4732.0,239.0,226.0,116.0,6346.0,1
2599.0,36.0,11.0,450.0,20.0,1298.0,219.0,215.0,130.0,4116.0,1
3350.0,30.0,19.0,212.0,32.0,2277.0,211.0,196.0,116.0,1931.0,0
2575.0,345.0,5.0,127.0,18.0,1200.0,211.0,232.0,160.0,4939.0,1
2782.0,120.0,14.0,258.0,32.0,2448.0,244.0,227.0,109.0,2549.0,1
3256.0,350.0,4.0,0.0,0.0,4243.0,212.0,233.0,158.0,722.0,0
2718.0,83.0,15.0,0.0,0.0,2239.0,240.0,212.0,97.0,268.0,0
2668.0,99.0,7.0,30.0,0.0,1668.0,233.0,230.0,130.0,5421.0,1
2686.0,70.0,22.0,60.0,17.0,1617.0,238.0,192.0,75.0,1329.0,1
3113.0,261.0,9.0,216.0,0.0,1338.0,199.0,245.0,185.0,1831.0,1
2859.0,334.0,19.0,218.0,14.0,1752.0,174.0,212.0,175.0,2448.0,1
2669.0,58.0,23.0,218.0,124.0,1516.0,229.0,184.0,75.0,1380.0,1
2946.0,33.0,13.0,459.0,77.0,2239.0,217.0,211.0,127.0,2072.0,1
2942.0,64.0,25.0,390.0,138.0,2256.0,234.0,181.0,65.0,2040.0,0
2949.0,52.0,18.0,551.0,4.0,4629.0,226.0,197.0,98.0,3182.0,0
3221.0,325.0,11.0,534.0,74.0,2445.0,191.0,227.0,176.0,404.0,0
3142.0,109.0,16.0,361.0,104.0,300.0,246.0,220.0,98.0,1744.0,1
2908.0,309.0,18.0,524.0,74.0,2100.0,168.0,225.0,197.0,1376.0,1
3166.0,263.0,14.0,330.0,19.0,2550.0,183.0,246.0,201.0,361.0,0
3342.0,274.0,10.0,134.0,11.0,3421.0,194.0,243.0,188.0,2056.0,0
3416.0,133.0,10.0,459.0,131.0,2060.0,237.0,235.0,128.0,1558.0,0
3316.0,313.0,22.0,335.0,95.0,2016.0,154.0,217.0,200.0,2151.0,1
2540.0,41.0,13.0,390.0,35.0,437.0,221.0,210.0,122.0,757.0,1
3049.0,5.0,21.0,150.0,35.0,3564.0,188.0,194.0,139.0,2023.0,0
2675.0,55.0,13.0,120.0,16.0,1342.0,228.0,211.0,113.0,900.0,1
2539.0,276.0,30.0,90.0,47.0,579.0,128.0,230.0,234.0,1019.0,1
3195.0,352.0,10.0,443.0,40.0,1172.0,202.0,222.0,158.0,2419.0,0
3035.0,276.0,7.0,150.0,17.0,3249.0,201.0,242.0,179.0,924.0,0
3134.0,6.0,18.0,162.0,13.0,1405.0,195.0,203.0,142.0,350.0,0
3214.0,214.0,12.0,365.0,-32.0,2938.0,208.0,251.0,177.0,182.0,1
2630.0,27.0,19.0,242.0,79.0,2048.0,208.0,194.0,116.0,2282.0,1
2936.0,120.0,11.0,212.0,18.0,3561.0,240.0,230.0,119.0,2081.0,1
2547.0,232.0,8.0,228.0,40.0,1006.0,208.0,247.0,177.0,1022.0,1
3357.0,318.0,14.0,633.0,129.0,2040.0,184.0,227.0,183.0,1084.0,0
3050.0,78.0,13.0,558.0,111.0,1355.0,237.0,215.0,106.0,2214.0,1
3149.0,34.0,3.0,30.0,1.0,4802.0,219.0,232.0,149.0,2114.0,0
3062.0,135.0,16.0,210.0,18.0,3271.0,243.0,232.0,113.0,589.0,1
2844.0,37.0,11.0,228.0,4.0,1187.0,219.0,215.0,129.0,2356.0,1
3038.0,245.0,12.0,85.0,8.0,3092.0,194.0,249.0,192.0,900.0,0
3308.0,17.0,11.0,402.0,22.0,1605.0,211.0,218.0,142.0,4995.0,0
3165.0,334.0,7.0,702.0,-9.0,3980.0,204.0,231.0,166.0,4019.0,0
3236.0,165.0,11.0,295.0,82.0,3476.0,230.0,244.0,144.0,742.0,0
3281.0,189.0,16.0,150.0,19.0,4663.0,219.0,250.0,160.0,2871.0,0
3197.0,308.0,21.0,807.0,384.0,1426.0,158.0,222.0,202.0,930.0,0
2812.0,45.0,6.0,170.0,14.0,540.0,222.0,227.0,141.0,569.0,1
3231.0,10.0,12.0,210.0,47.0,108.0,207.0,216.0,145.0,1691.0,0
2809.0,261.0,3.0,67.0,0.0,2376.0,212.0,241.0,166.0,2489.0,1
3215.0,35.0,10.0,0.0,0.0,2435.0,219.0,218.0,134.0,2869.0,0
2763.0,211.0,1.0,30.0,1.0,2435.0,218.0,240.0,159.0,1657.0,1
2965.0,278.0,16.0,258.0,42.0,4731.0,173.0,241.0,206.0,2021.0,1
3257.0,14.0,12.0,192.0,13.0,4339.0,209.0,216.0,143.0,1602.0,0
3121.0,23.0,22.0,446.0,55.0,1423.0,202.0,188.0,115.0,2051.0,0
3142.0,103.0,14.0,395.0,96.0,342.0,242.0,222.0,106.0,1889.0,1
2715.0,158.0,11.0,60.0,4.0,1154.0,232.0,242.0,140.0,2090.0,1
3294.0,91.0,12.0,95.0,10.0,1273.0,238.0,221.0,111.0,2273.0,0
2643.0,142.0,5.0,0.0,0.0,1041.0,228.0,239.0,144.0,1661.0,1
3148.0,79.0,5.0,60.0,-7.0,4825.0,226.0,231.0,139.0,2165.0,0
2760.0,89.0,17.0,0.0,0.0,2694.0,244.0,210.0,89.0,2067.0,0
2714.0,333.0,29.0,162.0,59.0,1574.0,142.0,189.0,179.0,1379.0,1
3436.0,42.0,7.0,663.0,41.0,2508.0,221.0,225.0,139.0,1634.0,0
